ISO3;Region;SubRegion;Country/Territory;SourceType;Year;DrugGroup;DrugSubGroup;DrugName;quantity;unit;KgEquivalent;Comment
NGA;Africa;West and Central Africa;Nigeria;INCSR;2016;NPS;Plant-based NPS;Khat;65,700;Kilogram;65,700;First 10 months
NGA;Africa;West and Central Africa;Nigeria;ARQ;2016;Opioids;Heroin;Heroin;65,220;Kilogram;65,220;
NGA;Africa;West and Central Africa;Nigeria;ARQ;2016;Opioids;Pharmaceutical opioids;Codeine;11506,000;Kilogram;11506,000;
NGA;Africa;West and Central Africa;Nigeria;ARQ;2016;Opioids;Pharmaceutical opioids;Tramadol;53804,000;Kilogram;53804,000;
NGA;Africa;West and Central Africa;Nigeria;ARQ;2016;Precursors;Precursors;Precursors;618,200;Kilogram;618,200;
NGA;Africa;West and Central Africa;Nigeria;ARQ;2016;Sedatives and tranquillizers;Benzodiazepines;Diazepam;6198,720;Kilogram;6198,720;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Any other drugs/substances;Other miscellaneous;Other drugs/substances;4255,037;Kilograms;4255,037;Incl Steroids/PIEDs, Pharmaceuticals, plus more
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Any other drugs/substances;Other miscellaneous;Other drugs/substances;109414,780;Units;0,000;Incl Steroids/PIEDs, Pharmaceuticals, plus more
SEN;Africa;West and Central Africa;Senegal;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;2300,000;Gram;2,300;
SEN;Africa;West and Central Africa;Senegal;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Prescription stimulants;Prescription stimulants;174,970;Kilogram;174,970;
SEN;Africa;West and Central Africa;Senegal;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);3472,820;Kilogram;3472,820;
SEN;Africa;West and Central Africa;Senegal;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);156,500;Gram;0,160;
SEN;Africa;West and Central Africa;Senegal;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);554,500;Gram;0,550;
SEN;Africa;West and Central Africa;Senegal;ARQ;2019;Cocaine-type;Cocaine;Cocaine;7522,100;Gram;7,520;
SEN;Africa;West and Central Africa;Senegal;ARQ;2019;Opioids;Heroin;Heroin;17,000;Gram;0,020;
SEN;Africa;West and Central Africa;Senegal;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;28,000;Tablet;0,010;
SEN;Africa;West and Central Africa;Senegal;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;214,000;Tablet;0,050;
SEN;Africa;West and Central Africa;Senegal;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);12203,650;Kilogram;12203,650;
SEN;Africa;West and Central Africa;Senegal;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;26,000;Plants;2,600;
SEN;Africa;West and Central Africa;Senegal;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);0,790;Gram;0,000;
SEN;Africa;West and Central Africa;Senegal;ARQ;2018;Cocaine-type;Cocaine;Cocaine;0,400;Gram;0,000;
SEN;Africa;West and Central Africa;Senegal;ARQ;2018;Cocaine-type;Cocaine;Cocaine;0,090;Gram;0,000;
SEN;Africa;West and Central Africa;Senegal;ARQ;2018;Opioids;Heroin;Heroin;0,620;Gram;0,000;
SEN;Africa;West and Central Africa;Senegal;ARQ;2018;Opioids;Pharmaceutical opioids;Tramadol;8981,000;Tablet;0,450;
SEN;Africa;West and Central Africa;Senegal;ARQ;2018;Sedatives and tranquillizers;Barbiturates;Barbiturates;256,000;Tablet;0,000;
SEN;Africa;West and Central Africa;Senegal;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);7031,130;Kilogram;7031,130;
SEN;Africa;West and Central Africa;Senegal;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);160,600;Gram;0,160;
SEN;Africa;West and Central Africa;Senegal;ARQ;2017;Cocaine-type;Cocaine;Cocaine;1051,000;Gram;1,050;
SEN;Africa;West and Central Africa;Senegal;ARQ;2017;Opioids;Heroin;Heroin;109,600;Gram;0,110;
SEN;Africa;West and Central Africa;Senegal;ARQ;2017;Sedatives and tranquillizers;Barbiturates;Barbiturates;418,000;Gram;0,420;
SEN;Africa;West and Central Africa;Senegal;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;33,580;Kilogram;33,580;
SEN;Africa;West and Central Africa;Senegal;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);5289,440;Kilogram;5289,440;
SEN;Africa;West and Central Africa;Senegal;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);60,100;Gram;0,060;
SEN;Africa;West and Central Africa;Senegal;ARQ;2016;Cocaine-type;Cocaine;Cocaine;75,000;Gram;0,080;
SEN;Africa;West and Central Africa;Senegal;ARQ;2016;Opioids;Heroin;Heroin;31,000;Gram;0,030;
SLE;Africa;West and Central Africa;Sierra Leone;OC2018;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;2277,000;Kilogram;2277,000;
SLE;Africa;West and Central Africa;Sierra Leone;OC2018;2017;Cocaine-type;Cocaine;Cocaine;2,800;Gram;0,000;
SLE;Africa;West and Central Africa;Sierra Leone;OC2018;2017;Opioids;Pharmaceutical opioids;Tramadol;50,480;Kilogram;50,480;
SLE;Africa;West and Central Africa;Sierra Leone;OC2018;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;330,000;Kilogram;330,000;
SLE;Africa;West and Central Africa;Sierra Leone;OC2018;2016;Cocaine-type;Cocaine;Cocaine;9,030;Gram;0,010;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Any other drugs/substances;Other miscellaneous;Other drugs/substances;209,186;Litres;209,186;Incl Steroids/PIEDs, Pharmaceuticals, plus more
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Any other drugs/substances;Synthetic cannabinoids under international control;Synthetic cannabinoids under international control;8139,950;Grams;8,140;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);6224,810;Kilograms;6224,810;leaf/tip,GLM,Sticks. seiz in vol: liquid,paste,gel
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);6026,000;Units;3,013;leaf/tip,GLM,Sticks. seiz in vol: liquid,paste,gel
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);6328,300;Litres;6328,300;leaf/tip,GLM,Sticks. seiz in vol: liquid,paste,gel
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis oil;Cannabis oil;2329,000;Units;0,699;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis oil;Cannabis oil;743,690;Litres;743,690;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis oil;Cannabis oil;1,530;Kilograms;1,530;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;73554,000;Units;7355,400;
TGO;Africa;West and Central Africa;Togo;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;1,500;Kilogram;1,500;
TGO;Africa;West and Central Africa;Togo;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);4415,730;Kilogram;4415,730;
TGO;Africa;West and Central Africa;Togo;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis oil;Cannabis oil;10,000;Kilogram;10,000;
TGO;Africa;West and Central Africa;Togo;ARQ;2019;Opioids;Heroin;Heroin;0,900;Kilogram;0,900;
TGO;Africa;West and Central Africa;Togo;ARQ;2019;Opioids;Other illicit opioids;Other illicit opioids;0,630;Kilogram;0,630;
TGO;Africa;West and Central Africa;Togo;ARQ;2019;Opioids;Pharmaceutical opioids;Tramadol;17,460;Kilogram;17,460;
TGO;Africa;West and Central Africa;Togo;ARQ;2019;Opioids;Pharmaceutical opioids;Tramadol;78570,000;Tablet;3,930;
TGO;Africa;West and Central Africa;Togo;UPU;2017;Opioids;Pharmaceutical opioids;Tramadol;7,800;Kilogram;7,800;
TGO;Africa;West and Central Africa;Togo;UPU;2016;Opioids;Pharmaceutical opioids;Tramadol;10320,000;Kilogram;10320,000;
ATG;Americas;Caribbean;Antigua and Barbuda;INCSR;2019;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;37,000;Tablet;0,010;First 9 months
ABW;Americas;Caribbean;Aruba;INCSR;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);63,000;Kilogram;63,000;
ABW;Americas;Caribbean;Aruba;INCSR;2016;Cocaine-type;Cocaine;Cocaine;1130,000;Kilogram;1130,000;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;151916,000;Plants;15191,600;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;3137,180;Kilograms;3137,180;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);323,000;Units;0,044;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);9,500;Kilograms;9,500;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis seed;Cannabis seed;17939,000;Units;0,179;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis seed;Cannabis seed;71539,000;Seed;0,715;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis seed;Cannabis seed;17,200;Litres;17,200;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis seed;Cannabis seed;492,790;Kilograms;492,790;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;114,527;Kilograms;114,527;Inc THC, cannabis forms (foodstuff,capsule,powder
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;5,000;Units;0,000;Inc THC, cannabis forms (foodstuff,capsule,powder
BHS;Americas;Caribbean;Bahamas;INCSR;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);225,700;Ton;225700,000;First 10 months
BHS;Americas;Caribbean;Bahamas;INCSR;2019;Cocaine-type;Cocaine;Cocaine;1000,000;Kilogram;1000,000;First 10 months
BHS;Americas;Caribbean;Bahamas;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;0,500;Pound;0,230;
BHS;Americas;Caribbean;Bahamas;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);10287,150;Pound;4666,170;
BHS;Americas;Caribbean;Bahamas;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;8439,000;Plants;843,900;
BHS;Americas;Caribbean;Bahamas;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);54,160;Pound;24,570;
BHS;Americas;Caribbean;Bahamas;ARQ;2018;Cocaine-type;Cocaine;Cocaine;184,040;Pound;83,480;
BHS;Americas;Caribbean;Bahamas;ARQ;2018;Cocaine-type;Other coca/cocaine-type drugs;Other coca/cocaine-type drugs;325,000;Capsule;0,030;
BHS;Americas;Caribbean;Bahamas;ARQ;2018;Opioids;Heroin;Heroin;9,500;Pound;4,310;
BHS;Americas;Caribbean;Bahamas;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);7998,000;Kilogram;7998,000;
BHS;Americas;Caribbean;Bahamas;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;16242,000;Plants;1624,200;
BHS;Americas;Caribbean;Bahamas;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);25,400;Kilogram;25,400;
BHS;Americas;Caribbean;Bahamas;ARQ;2017;Cocaine-type;Cocaine;Cocaine;941,470;Kilogram;941,470;
BHS;Americas;Caribbean;Bahamas;INCSR;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);4,450;Ton;4450,000;
BHS;Americas;Caribbean;Bahamas;INCSR;2016;Cocaine-type;Cocaine;Cocaine;1543,000;Kilogram;1543,000;
BRB;Americas;Caribbean;Barbados;Govt;2018;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;0,020;Kilogram;0,020;
BRB;Americas;Caribbean;Barbados;Govt;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);4512,500;Kilogram;4512,500;
BRB;Americas;Caribbean;Barbados;Govt;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;3487,000;Plants;348,700;
BRB;Americas;Caribbean;Barbados;Govt;2018;Cocaine-type;Cocaine;Cocaine;40,900;Kilogram;40,900;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cocaine-type;Cocaine;Cocaine hydrochloride;4267,010;Kilograms;4267,010;cocaine recorded as crystals, other, powder, rock
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cocaine-type;Cocaine;Cocaine hydrochloride;358,000;Units;0,036;cocaine recorded as crystals, other, powder, rock
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cocaine-type;Cocaine;Cocaine hydrochloride;1500,000;Millilitres;1,500;cocaine recorded as crystals, other, powder, rock
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Cocaine-type;Coca-type;Coca leaf;7,000;Kilograms;7,000;
AUS;Oceania;Australia and New Zealand;Australia;ARQ;2020;Hallucinogens;LSD;Lysergic acid diethylamide (LSD);8355,000;Units;0,000;
DOM;Americas;Caribbean;Dominican Republic;Govt;2019;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;47875,000;Unit;12,970;
DOM;Americas;Caribbean;Dominican Republic;Govt;2019;Any other drugs/substances;;;812661,110;Kilogram;812661,110;
DOM;Americas;Caribbean;Dominican Republic;Govt;2019;Any other drugs/substances;;;36246,000;Unit;0,360;
DOM;Americas;Caribbean;Dominican Republic;Govt;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);1970695,750;Gram;1970,700;
DOM;Americas;Caribbean;Dominican Republic;Govt;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;499,000;Plants;49,900;
DOM;Americas;Caribbean;Dominican Republic;Govt;2019;Cocaine-type;Cocaine;Cocaine;4947,130;Kilogram;4947,130;
DOM;Americas;Caribbean;Dominican Republic;Govt;2019;Cocaine-type;Cocaine;Cocaine;5768,260;Kilogram;5768,260;
DOM;Americas;Caribbean;Dominican Republic;Govt;2019;Opioids;Heroin;Heroin;184,790;Gram;0,180;
DOM;Americas;Caribbean;Dominican Republic;Govt;2019;Opioids;Other illicit opiates;;197,000;Unit;0,060;
DOM;Americas;Caribbean;Dominican Republic;Govt;2019;Opioids;Pharmaceutical opioids;Oxycodone;565,000;Unit;0,030;
DOM;Americas;Caribbean;Dominican Republic;Govt;2019;Opioids;Pharmaceutical opioids;Tramadol;20,000;Unit;0,000;
DOM;Americas;Caribbean;Dominican Republic;Govt;2018;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;816,000;Unit;0,220;
DOM;Americas;Caribbean;Dominican Republic;Govt;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);1642,910;Kilogram;1642,910;
DOM;Americas;Caribbean;Dominican Republic;Govt;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;346,000;Plants;34,600;
DOM;Americas;Caribbean;Dominican Republic;Govt;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);5,220;Kilogram;5,220;
DOM;Americas;Caribbean;Dominican Republic;Govt;2018;Cocaine-type;Cocaine;Cocaine;6179,320;Kilogram;6179,320;
DOM;Americas;Caribbean;Dominican Republic;Govt;2018;Cocaine-type;Cocaine;Cocaine;3,630;Kilogram;3,630;
DOM;Americas;Caribbean;Dominican Republic;Govt;2018;Opioids;Heroin;Heroin;3,890;Kilogram;3,890;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;142,000;Gram;0,140;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;3,090;Kilogram;3,090;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Other stimulants;Other stimulants;700,000;Gram;0,700;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);5047,510;Kilogram;5047,510;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;659,000;Plants;65,900;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);307,000;Gram;0,310;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2017;Cocaine-type;Cocaine;Cocaine;15723,300;Kilogram;15723,300;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2017;Cocaine-type;Cocaine;Cocaine;17,110;Kilogram;17,110;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2017;Opioids;Heroin;Heroin;27,570;Kilogram;27,570;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2017;Opioids;Opium;Opium;198,000;Gram;0,200;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;2547,000;Unit;0,690;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);5601,000;Kilogram;5601,000;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;1246,000;Plants;124,600;
DOM;Americas;Caribbean;Dominican Republic;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);0,250;Kilogram;0,250;
DOM;Americas;Caribbean;Dominican Republic;INCSR;2016;Cocaine-type;Cocaine;Cocaine;8,450;Ton;8450,000;
