Source,Region,SubRegion,Country/Territory,DrugGroup,Drug,DrugState,LevelOfSale,Year,Typical purity,Minimum purity,Maximum purity,Purity
ARQ,Europe,Western and Central Europe,Estonia,Cocaine-type,Cocaine,,Street,2019,0.51,0.01,0.86,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Cocaine-type,Cocaine,,Street,2017,0.52,0.01,0.85,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Cocaine-type,Cocaine,,Wholesale,2017,0.58,0.02,0.83,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Cocaine-type,Cocaine,,Wholesale,2016,0.51,0.03,0.84,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Cocaine-type,Cocaine,,Street,2016,0.44,0.01,0.85,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Opioids,Heroin,,Street,2019,0.25,0.00,0.44,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Opioids,Heroin,,Street,2017,,0.00,0.56,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Opioids,Fentanyl,,Wholesale,2019,0.29,0.01,0.82,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Opioids,Fentanyl,,Street,2017,0.10,0.00,0.23,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Opioids,Fentanyl,,Wholesale,2017,0.13,0.00,0.95,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Opioids,Fentanyl,,Street,2016,0.05,0.01,0.08,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Opioids,Fentanyl,,Wholesale,2016,0.05,0.02,0.08,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Sedatives and tranquillizers,GBL/GHB,,Street,2019,0.45,0.15,0.77,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Sedatives and tranquillizers,GBL/GHB,,Street,2017,0.53,0.43,0.63,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Sedatives and tranquillizers,GBL/GHB,,Wholesale,2017,0.52,0.36,0.64,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Sedatives and tranquillizers,GBL/GHB,,Wholesale,2016,0.56,0.40,0.78,% (percent)
ARQ,Europe,Western and Central Europe,Estonia,Sedatives and tranquillizers,GBL/GHB,,Street,2016,0.52,0.23,0.66,% (percent)
ARQ,Europe,Western and Central Europe,Finland,“Ecstasy”-type substances,“Ecstasy”-type substances,Powder,Wholesale,2019,0.84,0.20,0.97,% (percent)
ARQ,Europe,Western and Central Europe,Finland,“Ecstasy”-type substances,“Ecstasy”-type substances,Powder,Street,2019,0.85,0.01,0.97,% (percent)
ARQ,Europe,Western and Central Europe,Finland,“Ecstasy”-type substances,“Ecstasy”-type substances,Powder,Street,2018,0.91,0.01,0.97,% (percent)
ARQ,Europe,Western and Central Europe,Finland,“Ecstasy”-type substances,“Ecstasy”-type substances,Powder,Wholesale,2018,0.91,0.89,0.92,% (percent)
ARQ,Europe,Western and Central Europe,Finland,“Ecstasy”-type substances,“Ecstasy”-type substances,Powder,Street,2017,0.82,0.10,0.98,% (percent)
ARQ,Europe,Western and Central Europe,Finland,“Ecstasy”-type substances,“Ecstasy”-type substances,Powder,Wholesale,2017,0.74,0.22,0.92,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Amphetamine,Powder,Wholesale,2019,0.37,0.06,0.68,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Amphetamine,Powder,Street,2019,0.24,0.01,1.00,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Amphetamine,Powder,Wholesale,2018,0.13,0.01,0.98,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Amphetamine,Powder,Street,2018,0.24,0.01,0.98,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Amphetamine,Powder,Street,2017,0.16,0.02,0.98,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Amphetamine,Powder,Wholesale,2017,0.22,0.02,0.71,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Amphetamine,Powder,Street,2016,0.19,,,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2019,0.41,0.09,1.00,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Methamphetamine,,Street,2019,0.20,0.01,1.00,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Methamphetamine,,Street,2018,0.16,0.01,1.00,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2018,0.19,0.07,0.54,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2017,0.22,0.04,0.71,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Methamphetamine,,Street,2017,0.16,0.02,1.00,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2016,0.46,,,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Amphetamine-type stimulants,Methamphetamine,,Street,2016,0.31,,,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2019,0.05,0.00,0.17,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2019,0.17,0.14,0.22,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2018,0.09,0.00,0.17,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2018,0.01,0.01,0.02,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Cocaine-type,Cocaine,,Wholesale,2019,0.95,0.88,1.00,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Cocaine-type,Cocaine,,Street,2019,0.51,0.05,0.98,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Cocaine-type,Cocaine,,Wholesale,2018,0.77,0.42,0.91,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Cocaine-type,Cocaine,,Street,2018,0.49,0.01,0.97,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Cocaine-type,Cocaine,,Wholesale,2017,0.73,0.32,0.87,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Cocaine-type,Cocaine,,Street,2017,0.48,0.01,0.93,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Cocaine-type,Cocaine,,Street,2016,0.44,,,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Opioids,Heroin,,Street,2019,0.36,0.09,0.68,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Opioids,Heroin,,Wholesale,2019,0.55,0.38,0.66,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Opioids,Heroin,,Street,2018,0.36,0.15,0.64,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Opioids,Heroin,,Street,2017,0.23,0.09,0.38,% (percent)
ARQ,Europe,Western and Central Europe,Finland,Opioids,Heroin,,Street,2016,0.38,,,% (percent)
ARQ,Europe,Western and Central Europe,France,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2019,33.00,,,Mg/Tablet
ARQ,Europe,Western and Central Europe,France,Amphetamine-type stimulants,Amphetamine,,Street,2019,0.29,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Amphetamine-type stimulants,Methamphetamine,,Street,2019,0.67,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2019,0.12,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2018,0.11,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Cannabis-type drugs,Cannabis resin (hashish),,Street,2019,0.28,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Cannabis-type drugs,Cannabis resin (hashish),,Street,2018,0.26,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Cocaine-type,Cocaine,,Street,2019,0.66,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Cocaine-type,Cocaine,,Street,2018,0.66,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Opioids,Heroin,,Street,2019,0.19,,,% (percent)
ARQ,Europe,Western and Central Europe,France,Opioids,Heroin,,Street,2018,0.17,,,% (percent)
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2019,146.00,65.30,230.50,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2019,0.78,0.21,0.85,% (percent)
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2019,0.78,0.21,0.85,% (percent)
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2019,146.00,65.30,230.50,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2018,137.00,63.00,213.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2018,137.00,63.00,213.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2018,0.77,0.14,0.83,% (percent)
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2018,0.79,0.04,0.83,% (percent)
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2017,0.79,0.18,0.84,% (percent)
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2017,0.78,0.01,0.89,% (percent)
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2017,125.00,17.00,453.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2017,125.00,17.00,453.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2016,117.20,7.90,203.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2016,0.78,0.04,0.97,% (percent)
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2016,0.76,0.33,0.78,% (percent)
ARQ,Europe,Western and Central Europe,Germany,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2016,114.50,12.50,423.60,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,,Street,2019,0.17,0.04,0.72,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,,Wholesale,2019,0.16,0.01,0.73,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,Tablets,Wholesale,2018,27.00,,,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,,Wholesale,2018,0.17,0.06,0.58,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,Tablets,Street,2018,27.00,,,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,Tablets,Wholesale,2017,18.00,5.00,30.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,,Street,2017,0.13,0.00,0.74,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,,Wholesale,2017,0.17,0.01,0.72,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,Tablets,Street,2017,18.00,5.00,30.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,,Wholesale,2016,0.13,0.00,0.70,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,Tablets,Street,2016,42.10,1.50,82.90,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Amphetamine,,Street,2016,0.16,0.00,0.78,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,,Street,2019,0.74,0.13,0.81,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2019,0.79,0.50,0.82,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,,Street,2018,0.68,0.19,0.80,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2018,0.79,0.61,0.81,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,Tablets,Street,2017,17.00,16.00,28.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,Tablets,Wholesale,2017,17.00,16.00,28.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,,Street,2017,0.74,0.01,0.82,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2017,0.77,0.36,0.81,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,,Street,2016,0.74,0.00,0.81,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,Tablets,Street,2016,13.00,,,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,Tablets,Wholesale,2016,17.80,,,Mg/Tablet
ARQ,Europe,Western and Central Europe,Germany,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2016,0.76,0.43,0.81,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2019,0.14,0.01,0.21,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2019,0.14,0.01,0.21,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2018,0.12,0.01,0.18,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2018,0.12,0.01,0.18,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2017,0.12,0.00,0.39,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2017,0.12,0.00,0.26,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2016,0.10,0.00,0.24,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2016,0.11,0.00,0.66,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2019,0.23,0.01,0.39,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis resin (hashish),,Street,2019,0.23,0.01,0.39,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis resin (hashish),,Street,2018,0.17,0.02,0.33,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2018,0.17,0.02,0.33,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2017,0.16,0.00,0.34,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis resin (hashish),,Street,2017,0.15,0.02,0.68,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis resin (hashish),,Street,2016,0.16,0.01,0.57,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2016,0.14,0.00,0.32,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine,,Street,2019,0.76,0.20,0.86,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine,,Wholesale,2019,0.82,0.52,0.88,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine,,Street,2018,0.77,0.34,0.86,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine,,Wholesale,2018,0.80,0.57,0.86,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine,,Wholesale,2017,0.77,0.01,0.91,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine,,Street,2017,0.79,0.00,0.90,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine,,Street,2016,0.74,0.00,0.89,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine,,Wholesale,2016,0.75,0.01,0.88,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Opioids,Heroin,,Street,2019,0.26,0.05,0.43,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Opioids,Heroin,,Wholesale,2019,0.55,0.20,0.75,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Opioids,Heroin,,Street,2017,0.19,0.01,0.77,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Opioids,Heroin,,Wholesale,2017,0.49,0.02,0.63,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Opioids,Heroin,,Street,2016,0.19,0.00,0.68,% (percent)
ARQ,Europe,Western and Central Europe,Germany,Opioids,Heroin,,Wholesale,2016,0.45,0.13,0.66,% (percent)
ARQ,Europe,Western and Central Europe,Greece,Cocaine-type,Cocaine,,Wholesale,2017,0.66,0.04,0.90,% (percent)
ARQ,Europe,Western and Central Europe,Greece,Opioids,Heroin,,Wholesale,2017,0.08,0.02,0.62,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2018,0.80,0.25,0.80,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2018,0.80,0.25,0.80,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2018,150.00,70.00,250.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2018,150.00,70.00,250.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2017,0.75,0.65,0.85,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2017,0.75,0.65,0.85,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2017,110.00,50.00,220.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2017,110.00,50.00,220.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2016,99.00,40.00,210.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2016,99.00,40.00,210.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2016,0.76,0.25,0.80,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2016,0.76,0.25,0.80,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,Amphetamine-type stimulants,Amphetamine,,Street,2018,0.10,0.01,0.70,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,Amphetamine-type stimulants,Amphetamine,,Wholesale,2018,0.10,0.01,0.70,% (percent)
ARQ,Europe,Western and Central Europe,Hungary,Amphetamine-type stimulants,Amphetamine,,Street,2017,0.10,0.01,0.70,% (percent)
